,Date,YR,MTH,DAY,DIR,SPD,TEMPc,DEWPc,RelHUM,SD,TAVE (C),SNOW (in),PRCP (in),Mean Daily Max 8-hr Ozone Concentration,Daily Mean PM2.5 Concentration,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
0,2006-01-01,2006,1,1,203.2142857142857,5.071428571428571,1.8849206349206349,-1.5873015873015874,82.6388888888889,0.0,2.7777777777777777,0.0,0.0,0.00175,23.450000000000006,266.0,82.0,46.0,116.0,22.0
1,2006-01-02,2006,1,2,217.85714285714286,4.071428571428571,3.8690476190476204,0.17857142857142858,81.54761904761905,0.0,6.666666666666668,0.0,0.63,0.01075,19.566666666666666,340.0,95.0,44.0,176.0,25.0
2,2006-01-03,2006,1,3,45.862068965517246,16.137931034482758,3.02681992337165,1.8199233716475098,93.96551724137927,0.0,2.7777777777777777,0.0,1.13,0.01825,5.75,294.0,61.0,52.0,154.0,27.0
3,2006-01-04,2006,1,4,81.78571428571429,10.785714285714288,0.9523809523809524,-3.7698412698412698,76.3888888888889,0.0,1.1111111111111112,0.0,0.0,0.017,11.1,258.0,48.0,43.0,145.0,22.0
4,2006-01-05,2006,1,5,229.31034482758625,8.172413793103447,4.731800766283525,1.0344827586206895,81.51340996168585,0.0,6.666666666666668,0.0,0.05,0.0025,15.557142857142857,265.0,72.0,46.0,130.0,17.0
5,2006-01-06,2006,1,6,340.7407407407408,11.555555555555555,3.744855967078189,-2.8189300411522633,67.18106995884774,0.0,2.7777777777777777,0.0,0.0,0.015,8.8,240.0,61.0,31.0,122.0,26.0
6,2006-01-07,2006,1,7,290.0,11.142857142857142,-1.3690476190476184,-10.456349206349207,54.563492063492056,0.0,-1.1111111111111112,0.0,0.0,0.02066666666666667,11.25,221.0,51.0,37.0,105.0,28.0
7,2006-01-08,2006,1,8,253.57142857142856,7.642857142857142,3.0753968253968265,-5.515873015873014,57.0436507936508,0.0,4.4444444444444455,0.0,0.0,0.01,16.707692307692312,248.0,55.0,49.0,126.0,18.0
8,2006-01-09,2006,1,9,202.5,8.392857142857142,8.84920634920635,1.9642857142857144,65.57539682539684,0.0,11.111111111111109,0.0,0.0,0.008666666666666668,16.9,304.0,61.0,76.0,141.0,26.0
9,2006-01-10,2006,1,10,296.6666666666667,7.111111111111112,7.057613168724281,-1.4609053497942386,57.4074074074074,0.0,7.222222222222222,0.0,0.0,0.012333333333333337,14.2,255.0,46.0,62.0,127.0,20.0
