,Date,YR,MTH,DAY,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
2746,2013-07-09,2013,7,9,216.0,23.0,28.0,143.0,22.0
2747,2013-07-10,2013,7,10,220.0,16.0,27.0,157.0,20.0
2748,2013-07-11,2013,7,11,191.0,24.0,28.0,118.0,21.0
2749,2013-07-12,2013,7,12,188.0,22.0,21.0,122.0,22.0
2750,2013-07-13,2013,7,13,155.0,18.0,20.0,93.0,24.0
2751,2013-07-14,2013,7,14,190.0,14.0,25.0,132.0,19.0
2752,2013-07-15,2013,7,15,227.0,19.0,27.0,153.0,28.0
2753,2013-07-16,2013,7,16,181.0,21.0,27.0,115.0,18.0
2754,2013-07-17,2013,7,17,216.0,18.0,26.0,155.0,17.0
2755,2013-07-18,2013,7,18,211.0,24.0,23.0,140.0,24.0
2756,2013-07-19,2013,7,19,191.0,24.0,18.0,135.0,14.0
2757,2013-07-20,2013,7,20,153.0,10.0,21.0,107.0,15.0
2758,2013-07-21,2013,7,21,199.0,20.0,32.0,128.0,19.0
2759,2013-07-22,2013,7,22,218.0,18.0,31.0,147.0,22.0
2760,2013-07-23,2013,7,23,198.0,18.0,18.0,140.0,22.0
2761,2013-07-24,2013,7,24,213.0,22.0,24.0,149.0,18.0
2762,2013-07-25,2013,7,25,204.0,15.0,24.0,143.0,22.0
2763,2013-07-26,2013,7,26,157.0,13.0,16.0,109.0,19.0
2764,2013-07-27,2013,7,27,150.0,23.0,15.0,96.0,16.0
2765,2013-07-28,2013,7,28,165.0,19.0,25.0,105.0,16.0
2766,2013-07-29,2013,7,29,242.0,27.0,23.0,166.0,26.0
2767,2013-07-30,2013,7,30,206.0,27.0,24.0,125.0,30.0
2768,2013-07-31,2013,7,31,217.0,26.0,27.0,143.0,21.0
2769,2013-08-01,2013,8,1,181.0,13.0,25.0,125.0,18.0
2770,2013-08-02,2013,8,2,170.0,25.0,18.0,103.0,24.0
2771,2013-08-03,2013,8,3,189.0,21.0,31.0,115.0,22.0
2772,2013-08-04,2013,8,4,193.0,17.0,33.0,122.0,21.0
2773,2013-08-05,2013,8,5,228.0,28.0,28.0,142.0,30.0
2774,2013-08-06,2013,8,6,223.0,18.0,29.0,148.0,28.0
2775,2013-08-07,2013,8,7,179.0,15.0,34.0,113.0,17.0
2776,2013-08-08,2013,8,8,192.0,12.0,24.0,138.0,18.0
2777,2013-08-09,2013,8,9,169.0,19.0,22.0,113.0,15.0
2778,2013-08-10,2013,8,10,165.0,24.0,26.0,95.0,20.0
2779,2013-08-11,2013,8,11,171.0,20.0,21.0,109.0,21.0
2780,2013-08-12,2013,8,12,234.0,33.0,30.0,150.0,21.0
2781,2013-08-13,2013,8,13,198.0,30.0,21.0,122.0,25.0
2782,2013-08-14,2013,8,14,218.0,25.0,35.0,137.0,21.0
2783,2013-08-15,2013,8,15,218.0,24.0,19.0,153.0,22.0
2784,2013-08-16,2013,8,16,176.0,15.0,18.0,125.0,18.0
2785,2013-08-17,2013,8,17,194.0,20.0,28.0,131.0,15.0
2786,2013-08-18,2013,8,18,214.0,31.0,26.0,139.0,18.0
2787,2013-08-19,2013,8,19,250.0,33.0,28.0,160.0,29.0
2788,2013-08-20,2013,8,20,243.0,34.0,29.0,149.0,31.0
2789,2013-08-21,2013,8,21,202.0,27.0,18.0,132.0,25.0
2790,2013-08-22,2013,8,22,168.0,15.0,18.0,120.0,15.0
2791,2013-08-23,2013,8,23,169.0,18.0,20.0,116.0,15.0
2792,2013-08-24,2013,8,24,163.0,14.0,24.0,105.0,20.0
2793,2013-08-25,2013,8,25,210.0,24.0,34.0,136.0,16.0
2794,2013-08-26,2013,8,26,220.0,19.0,34.0,145.0,22.0
2795,2013-08-27,2013,8,27,215.0,28.0,17.0,148.0,22.0
2796,2013-08-28,2013,8,28,230.0,22.0,37.0,150.0,21.0
2797,2013-08-29,2013,8,29,205.0,20.0,29.0,136.0,20.0
2798,2013-08-30,2013,8,30,206.0,29.0,21.0,133.0,23.0
2799,2013-08-31,2013,8,31,164.0,26.0,17.0,103.0,18.0
2800,2013-09-01,2013,9,1,156.0,20.0,17.0,105.0,14.0
2801,2013-09-02,2013,9,2,183.0,15.0,23.0,119.0,26.0
2802,2013-09-03,2013,9,3,234.0,23.0,35.0,143.0,33.0
2803,2013-09-04,2013,9,4,227.0,27.0,23.0,154.0,23.0
2804,2013-09-05,2013,9,5,232.0,24.0,32.0,157.0,19.0
2805,2013-09-06,2013,9,6,214.0,17.0,32.0,134.0,31.0
2806,2013-09-07,2013,9,7,215.0,26.0,31.0,135.0,23.0
2807,2013-09-08,2013,9,8,203.0,23.0,36.0,123.0,21.0
2808,2013-09-09,2013,9,9,261.0,22.0,40.0,174.0,25.0
2809,2013-09-10,2013,9,10,208.0,20.0,37.0,130.0,21.0
2810,2013-09-11,2013,9,11,210.0,19.0,30.0,132.0,29.0
2811,2013-09-12,2013,9,12,201.0,23.0,27.0,128.0,23.0
2812,2013-09-13,2013,9,13,236.0,33.0,44.0,138.0,21.0
2813,2013-09-14,2013,9,14,231.0,37.0,36.0,129.0,29.0
2814,2013-09-15,2013,9,15,267.0,40.0,71.0,137.0,19.0
2815,2013-09-16,2013,9,16,348.0,46.0,94.0,188.0,20.0
2816,2013-09-17,2013,9,17,361.0,48.0,97.0,186.0,30.0
2817,2013-09-18,2013,9,18,361.0,51.0,106.0,179.0,25.0
2818,2013-09-19,2013,9,19,338.0,59.0,91.0,166.0,22.0
2819,2013-09-20,2013,9,20,353.0,62.0,106.0,166.0,19.0
2820,2013-09-21,2013,9,21,372.0,83.0,118.0,151.0,20.0
2821,2013-09-22,2013,9,22,369.0,74.0,130.0,145.0,20.0
2822,2013-09-23,2013,9,23,523.0,109.0,189.0,188.0,37.0
2823,2013-09-24,2013,9,24,456.0,65.0,164.0,203.0,24.0
2824,2013-09-25,2013,9,25,416.0,67.0,125.0,195.0,29.0
2825,2013-09-26,2013,9,26,402.0,81.0,107.0,195.0,19.0
2826,2013-09-27,2013,9,27,353.0,60.0,105.0,167.0,21.0
2827,2013-09-28,2013,9,28,370.0,80.0,77.0,181.0,32.0
2828,2013-09-29,2013,9,29,374.0,71.0,105.0,177.0,21.0
2829,2013-09-30,2013,9,30,453.0,76.0,126.0,224.0,27.0
2830,2013-10-01,2013,10,1,438.0,84.0,107.0,206.0,41.0
2831,2013-10-02,2013,10,2,374.0,70.0,97.0,187.0,20.0
2832,2013-10-03,2013,10,3,331.0,59.0,64.0,179.0,29.0
2833,2013-10-04,2013,10,4,325.0,55.0,61.0,185.0,24.0
2834,2013-10-05,2013,10,5,311.0,65.0,59.0,160.0,27.0
2835,2013-10-06,2013,10,6,294.0,62.0,63.0,152.0,17.0
2836,2013-10-07,2013,10,7,386.0,69.0,109.0,176.0,32.0
2837,2013-10-08,2013,10,8,356.0,66.0,63.0,199.0,28.0
2838,2013-10-09,2013,10,9,296.0,49.0,56.0,169.0,21.0
2839,2013-10-10,2013,10,10,324.0,41.0,64.0,188.0,31.0
2840,2013-10-11,2013,10,11,290.0,51.0,37.0,167.0,35.0
2841,2013-10-12,2013,10,12,289.0,61.0,52.0,150.0,25.0
2842,2013-10-13,2013,10,13,315.0,76.0,62.0,162.0,15.0
2843,2013-10-14,2013,10,14,344.0,60.0,65.0,181.0,38.0
2844,2013-10-15,2013,10,15,435.0,73.0,104.0,213.0,45.0
2845,2013-10-16,2013,10,16,342.0,71.0,69.0,176.0,26.0
2846,2013-10-17,2013,10,17,313.0,54.0,55.0,167.0,37.0
2847,2013-10-18,2013,10,18,262.0,49.0,49.0,141.0,23.0
2848,2013-10-19,2013,10,19,282.0,57.0,43.0,163.0,19.0
2849,2013-10-20,2013,10,20,304.0,43.0,69.0,181.0,11.0
2850,2013-10-21,2013,10,21,403.0,64.0,94.0,205.0,39.0
2851,2013-10-22,2013,10,22,367.0,68.0,77.0,196.0,26.0
2852,2013-10-23,2013,10,23,340.0,56.0,66.0,199.0,19.0
2853,2013-10-24,2013,10,24,313.0,62.0,61.0,171.0,19.0
2854,2013-10-25,2013,10,25,297.0,43.0,62.0,170.0,22.0
2855,2013-10-26,2013,10,26,296.0,57.0,59.0,158.0,22.0
2856,2013-10-27,2013,10,27,369.0,71.0,86.0,195.0,17.0
2857,2013-10-28,2013,10,28,439.0,75.0,103.0,219.0,42.0
2858,2013-10-29,2013,10,29,355.0,67.0,92.0,175.0,21.0
2859,2013-10-30,2013,10,30,391.0,95.0,84.0,189.0,23.0
2860,2013-10-31,2013,10,31,264.0,60.0,55.0,126.0,23.0
2861,2013-11-01,2013,11,1,296.0,73.0,69.0,134.0,20.0
2862,2013-11-02,2013,11,2,307.0,72.0,75.0,133.0,27.0
2863,2013-11-03,2013,11,3,339.0,76.0,71.0,169.0,23.0
2864,2013-11-04,2013,11,4,427.0,80.0,112.0,207.0,28.0
2865,2013-11-05,2013,11,5,352.0,67.0,76.0,180.0,29.0
2866,2013-11-06,2013,11,6,353.0,66.0,98.0,168.0,21.0
2867,2013-11-07,2013,11,7,317.0,72.0,68.0,152.0,25.0
2868,2013-11-08,2013,11,8,334.0,76.0,63.0,172.0,23.0
2869,2013-11-09,2013,11,9,289.0,68.0,50.0,145.0,26.0
2870,2013-11-10,2013,11,10,312.0,59.0,73.0,164.0,16.0
2871,2013-11-11,2013,11,11,347.0,76.0,81.0,166.0,24.0
2872,2013-11-12,2013,11,12,387.0,77.0,97.0,181.0,32.0
2873,2013-11-13,2013,11,13,310.0,56.0,69.0,158.0,27.0
2874,2013-11-14,2013,11,14,314.0,71.0,59.0,160.0,24.0
2875,2013-11-15,2013,11,15,349.0,79.0,70.0,166.0,34.0
2876,2013-11-16,2013,11,16,258.0,47.0,53.0,141.0,17.0
2877,2013-11-17,2013,11,17,292.0,68.0,70.0,136.0,18.0
2878,2013-11-18,2013,11,18,417.0,80.0,112.0,198.0,27.0
2879,2013-11-19,2013,11,19,398.0,82.0,101.0,188.0,27.0
2880,2013-11-20,2013,11,20,339.0,66.0,73.0,177.0,23.0
2881,2013-11-21,2013,11,21,364.0,81.0,92.0,169.0,22.0
2882,2013-11-22,2013,11,22,321.0,55.0,87.0,158.0,21.0
2883,2013-11-23,2013,11,23,303.0,69.0,62.0,145.0,26.0
2884,2013-11-24,2013,11,24,326.0,70.0,69.0,158.0,29.0
2885,2013-11-25,2013,11,25,409.0,72.0,110.0,198.0,29.0
2886,2013-11-26,2013,11,26,366.0,77.0,83.0,181.0,25.0
2887,2013-11-27,2013,11,27,278.0,71.0,53.0,135.0,19.0
2888,2013-11-28,2013,11,28,205.0,47.0,38.0,102.0,18.0
2889,2013-11-29,2013,11,29,340.0,77.0,62.0,178.0,23.0
2890,2013-11-30,2013,11,30,326.0,62.0,63.0,172.0,29.0
2891,2013-12-01,2013,12,1,351.0,82.0,74.0,173.0,22.0
2892,2013-12-02,2013,12,2,445.0,78.0,103.0,238.0,26.0
2893,2013-12-03,2013,12,3,431.0,92.0,98.0,211.0,30.0
2894,2013-12-04,2013,12,4,346.0,81.0,60.0,186.0,19.0
2895,2013-12-05,2013,12,5,365.0,71.0,74.0,177.0,43.0
2896,2013-12-06,2013,12,6,297.0,62.0,67.0,145.0,23.0
2897,2013-12-07,2013,12,7,316.0,72.0,57.0,166.0,21.0
2898,2013-12-08,2013,12,8,297.0,59.0,65.0,148.0,25.0
2899,2013-12-09,2013,12,9,366.0,73.0,70.0,186.0,37.0
2900,2013-12-10,2013,12,10,377.0,68.0,94.0,189.0,26.0
2901,2013-12-11,2013,12,11,382.0,67.0,93.0,200.0,22.0
2902,2013-12-12,2013,12,12,342.0,57.0,80.0,173.0,32.0
2903,2013-12-13,2013,12,13,303.0,51.0,61.0,163.0,28.0
2904,2013-12-14,2013,12,14,256.0,50.0,43.0,138.0,25.0
2905,2013-12-15,2013,12,15,286.0,53.0,68.0,151.0,14.0
2906,2013-12-16,2013,12,16,452.0,64.0,107.0,246.0,35.0
2907,2013-12-17,2013,12,17,366.0,52.0,83.0,210.0,21.0
2908,2013-12-18,2013,12,18,361.0,57.0,83.0,185.0,36.0
2909,2013-12-19,2013,12,19,311.0,57.0,61.0,156.0,37.0
2910,2013-12-20,2013,12,20,301.0,57.0,41.0,167.0,36.0
2911,2013-12-21,2013,12,21,290.0,52.0,49.0,163.0,26.0
2912,2013-12-22,2013,12,22,302.0,67.0,74.0,145.0,16.0
2913,2013-12-23,2013,12,23,380.0,63.0,64.0,209.0,44.0
2914,2013-12-24,2013,12,24,312.0,41.0,55.0,186.0,30.0
2915,2013-12-25,2013,12,25,282.0,58.0,45.0,154.0,25.0
2916,2013-12-26,2013,12,26,411.0,77.0,76.0,220.0,38.0
2917,2013-12-27,2013,12,27,360.0,60.0,53.0,211.0,36.0
2918,2013-12-28,2013,12,28,319.0,52.0,44.0,194.0,29.0
2919,2013-12-29,2013,12,29,316.0,57.0,39.0,184.0,36.0
2920,2013-12-30,2013,12,30,308.0,42.0,39.0,192.0,35.0
2921,2013-12-31,2013,12,31,231.0,28.0,22.0,159.0,22.0
2922,2014-01-01,2014,1,1,307.0,48.0,36.0,191.0,32.0
2923,2014-01-02,2014,1,2,365.0,54.0,51.0,223.0,37.0
2924,2014-01-03,2014,1,3,270.0,33.0,20.0,187.0,29.0
2925,2014-01-04,2014,1,4,290.0,37.0,34.0,193.0,26.0
2926,2014-01-05,2014,1,5,306.0,36.0,38.0,206.0,26.0
2927,2014-01-06,2014,1,6,387.0,43.0,49.0,249.0,46.0
2928,2014-01-07,2014,1,7,310.0,30.0,39.0,215.0,26.0
2929,2014-01-08,2014,1,8,330.0,26.0,48.0,215.0,41.0
2930,2014-01-09,2014,1,9,297.0,32.0,46.0,196.0,23.0
2931,2014-01-10,2014,1,10,328.0,33.0,30.0,227.0,38.0
2932,2014-01-11,2014,1,11,261.0,23.0,43.0,156.0,39.0
2933,2014-01-12,2014,1,12,261.0,33.0,44.0,154.0,30.0
2934,2014-01-13,2014,1,13,393.0,41.0,82.0,236.0,34.0
2935,2014-01-14,2014,1,14,321.0,29.0,53.0,204.0,35.0
2936,2014-01-15,2014,1,15,337.0,31.0,59.0,209.0,38.0
2937,2014-01-16,2014,1,16,305.0,43.0,58.0,169.0,35.0
2938,2014-01-17,2014,1,17,315.0,45.0,56.0,180.0,34.0
2939,2014-01-18,2014,1,18,253.0,41.0,41.0,142.0,29.0
2940,2014-01-19,2014,1,19,291.0,40.0,66.0,165.0,20.0
2941,2014-01-20,2014,1,20,303.0,35.0,50.0,189.0,29.0
2942,2014-01-21,2014,1,21,291.0,29.0,56.0,175.0,31.0
2943,2014-01-22,2014,1,22,281.0,44.0,58.0,164.0,15.0
2944,2014-01-23,2014,1,23,335.0,42.0,71.0,196.0,26.0
2945,2014-01-24,2014,1,24,299.0,43.0,57.0,174.0,25.0
2946,2014-01-25,2014,1,25,247.0,35.0,37.0,143.0,32.0
2947,2014-01-26,2014,1,26,279.0,42.0,57.0,157.0,23.0
2948,2014-01-27,2014,1,27,332.0,32.0,75.0,195.0,30.0
2949,2014-01-28,2014,1,28,305.0,33.0,67.0,177.0,28.0
2950,2014-01-29,2014,1,29,248.0,23.0,43.0,146.0,36.0
2951,2014-01-30,2014,1,30,286.0,33.0,48.0,173.0,32.0
2952,2014-01-31,2014,1,31,295.0,39.0,57.0,167.0,32.0
2953,2014-02-01,2014,2,1,281.0,38.0,58.0,158.0,27.0
2954,2014-02-02,2014,2,2,267.0,41.0,62.0,143.0,21.0
2955,2014-02-03,2014,2,3,303.0,30.0,68.0,185.0,20.0
2956,2014-02-04,2014,2,4,321.0,40.0,70.0,187.0,24.0
2957,2014-02-05,2014,2,5,263.0,32.0,44.0,162.0,25.0
2958,2014-02-06,2014,2,6,299.0,44.0,52.0,181.0,22.0
2959,2014-02-07,2014,2,7,279.0,45.0,41.0,158.0,35.0
2960,2014-02-08,2014,2,8,257.0,29.0,36.0,168.0,24.0
2961,2014-02-09,2014,2,9,254.0,36.0,51.0,141.0,26.0
2962,2014-02-10,2014,2,10,368.0,42.0,93.0,201.0,32.0
2963,2014-02-11,2014,2,11,316.0,43.0,74.0,170.0,29.0
2964,2014-02-12,2014,2,12,275.0,33.0,58.0,158.0,26.0
2965,2014-02-13,2014,2,13,191.0,32.0,40.0,109.0,10.0
2966,2014-02-14,2014,2,14,245.0,32.0,37.0,149.0,27.0
2967,2014-02-15,2014,2,15,245.0,28.0,49.0,149.0,19.0
2968,2014-02-16,2014,2,16,262.0,27.0,51.0,163.0,21.0
2969,2014-02-17,2014,2,17,353.0,53.0,62.0,205.0,33.0
2970,2014-02-18,2014,2,18,299.0,46.0,37.0,196.0,20.0
2971,2014-02-19,2014,2,19,248.0,31.0,34.0,154.0,29.0
2972,2014-02-20,2014,2,20,266.0,39.0,36.0,154.0,37.0
2973,2014-02-21,2014,2,21,232.0,22.0,27.0,154.0,29.0
2974,2014-02-22,2014,2,22,245.0,33.0,29.0,155.0,28.0
2975,2014-02-23,2014,2,23,257.0,32.0,48.0,152.0,25.0
2976,2014-02-24,2014,2,24,294.0,34.0,57.0,171.0,32.0
2977,2014-02-25,2014,2,25,300.0,42.0,58.0,183.0,17.0
2978,2014-02-26,2014,2,26,280.0,38.0,46.0,159.0,37.0
2979,2014-02-27,2014,2,27,278.0,34.0,49.0,168.0,27.0
2980,2014-02-28,2014,2,28,253.0,35.0,40.0,149.0,29.0
2981,2014-03-01,2014,3,1,225.0,29.0,28.0,142.0,26.0
2982,2014-03-02,2014,3,2,238.0,36.0,41.0,135.0,26.0
2983,2014-03-03,2014,3,3,353.0,35.0,101.0,187.0,30.0
2984,2014-03-04,2014,3,4,321.0,39.0,71.0,181.0,30.0
2985,2014-03-05,2014,3,5,304.0,34.0,71.0,179.0,20.0
2986,2014-03-06,2014,3,6,305.0,47.0,60.0,170.0,28.0
2987,2014-03-07,2014,3,7,265.0,31.0,49.0,151.0,34.0
2988,2014-03-08,2014,3,8,249.0,36.0,55.0,126.0,32.0
2989,2014-03-09,2014,3,9,298.0,45.0,74.0,149.0,30.0
2990,2014-03-10,2014,3,10,400.0,44.0,126.0,197.0,33.0
2991,2014-03-11,2014,3,11,349.0,45.0,88.0,181.0,35.0
2992,2014-03-12,2014,3,12,371.0,53.0,89.0,184.0,44.0
2993,2014-03-13,2014,3,13,328.0,48.0,74.0,178.0,28.0
2994,2014-03-14,2014,3,14,352.0,39.0,76.0,203.0,34.0
2995,2014-03-15,2014,3,15,302.0,57.0,69.0,145.0,31.0
2996,2014-03-16,2014,3,16,319.0,46.0,93.0,149.0,31.0
2997,2014-03-17,2014,3,17,422.0,47.0,118.0,217.0,40.0
2998,2014-03-18,2014,3,18,446.0,60.0,131.0,226.0,29.0
2999,2014-03-19,2014,3,19,362.0,38.0,88.0,208.0,28.0
3000,2014-03-20,2014,3,20,350.0,38.0,77.0,203.0,32.0
3001,2014-03-21,2014,3,21,348.0,38.0,69.0,203.0,38.0
3002,2014-03-22,2014,3,22,325.0,41.0,79.0,172.0,33.0
3003,2014-03-23,2014,3,23,374.0,53.0,90.0,196.0,35.0
3004,2014-03-24,2014,3,24,429.0,45.0,112.0,221.0,51.0
3005,2014-03-25,2014,3,25,400.0,54.0,96.0,207.0,42.0
3006,2014-03-26,2014,3,26,367.0,54.0,100.0,178.0,35.0
3007,2014-03-27,2014,3,27,302.0,34.0,68.0,167.0,33.0
3008,2014-03-28,2014,3,28,354.0,49.0,73.0,203.0,29.0
3009,2014-03-29,2014,3,29,296.0,35.0,53.0,169.0,39.0
3010,2014-03-30,2014,3,30,344.0,41.0,95.0,176.0,32.0
3011,2014-03-31,2014,3,31,409.0,49.0,99.0,226.0,35.0
3012,2014-04-01,2014,4,1,358.0,44.0,83.0,187.0,44.0
3013,2014-04-02,2014,4,2,332.0,39.0,78.0,188.0,27.0
3014,2014-04-03,2014,4,3,329.0,34.0,75.0,188.0,32.0
3015,2014-04-04,2014,4,4,329.0,48.0,68.0,182.0,31.0
3016,2014-04-05,2014,4,5,298.0,34.0,55.0,176.0,33.0
3017,2014-04-06,2014,4,6,321.0,45.0,91.0,156.0,29.0
3018,2014-04-07,2014,4,7,419.0,41.0,117.0,220.0,41.0
3019,2014-04-08,2014,4,8,328.0,36.0,70.0,175.0,47.0
3020,2014-04-09,2014,4,9,367.0,43.0,70.0,210.0,44.0
3021,2014-04-10,2014,4,10,301.0,39.0,59.0,165.0,38.0
3022,2014-04-11,2014,4,11,263.0,37.0,53.0,151.0,22.0
3023,2014-04-12,2014,4,12,271.0,31.0,56.0,160.0,24.0
3024,2014-04-13,2014,4,13,289.0,32.0,62.0,168.0,27.0
3025,2014-04-14,2014,4,14,311.0,40.0,52.0,187.0,32.0
3026,2014-04-15,2014,4,15,305.0,41.0,42.0,192.0,30.0
3027,2014-04-16,2014,4,16,264.0,38.0,32.0,170.0,24.0
3028,2014-04-17,2014,4,17,291.0,36.0,38.0,178.0,39.0
3029,2014-04-18,2014,4,18,287.0,53.0,36.0,166.0,32.0
3030,2014-04-19,2014,4,19,243.0,36.0,41.0,135.0,31.0
3031,2014-04-20,2014,4,20,260.0,41.0,43.0,140.0,36.0
3032,2014-04-21,2014,4,21,314.0,42.0,45.0,201.0,26.0
3033,2014-04-22,2014,4,22,253.0,37.0,35.0,144.0,36.0
3034,2014-04-23,2014,4,23,283.0,38.0,37.0,163.0,45.0
3035,2014-04-24,2014,4,24,270.0,40.0,33.0,164.0,33.0
3036,2014-04-25,2014,4,25,288.0,31.0,33.0,199.0,25.0
3037,2014-04-26,2014,4,26,220.0,27.0,33.0,135.0,25.0
3038,2014-04-27,2014,4,27,234.0,31.0,42.0,136.0,25.0
3039,2014-04-28,2014,4,28,284.0,30.0,51.0,174.0,28.0
3040,2014-04-29,2014,4,29,282.0,30.0,62.0,165.0,25.0
3041,2014-04-30,2014,4,30,217.0,26.0,28.0,141.0,22.0
3042,2014-05-01,2014,5,1,272.0,30.0,45.0,169.0,28.0
3043,2014-05-02,2014,5,2,241.0,34.0,54.0,136.0,17.0
3044,2014-05-03,2014,5,3,251.0,31.0,43.0,149.0,28.0
3045,2014-05-04,2014,5,4,289.0,59.0,58.0,152.0,20.0
3046,2014-05-05,2014,5,5,410.0,65.0,100.0,219.0,26.0
3047,2014-05-06,2014,5,6,402.0,43.0,135.0,200.0,24.0
3048,2014-05-07,2014,5,7,479.0,55.0,156.0,240.0,28.0
3049,2014-05-08,2014,5,8,435.0,45.0,139.0,222.0,28.0
3050,2014-05-09,2014,5,9,338.0,48.0,82.0,170.0,35.0
3051,2014-05-10,2014,5,10,280.0,52.0,75.0,128.0,25.0
3052,2014-05-11,2014,5,11,314.0,51.0,89.0,154.0,20.0
3053,2014-05-12,2014,5,12,509.0,62.0,158.0,259.0,30.0
3054,2014-05-13,2014,5,13,462.0,58.0,143.0,235.0,26.0
3055,2014-05-14,2014,5,14,474.0,52.0,165.0,224.0,33.0
3056,2014-05-15,2014,5,15,435.0,51.0,130.0,233.0,21.0
3057,2014-05-16,2014,5,16,323.0,42.0,91.0,164.0,26.0
3058,2014-05-17,2014,5,17,314.0,46.0,79.0,163.0,26.0
3059,2014-05-18,2014,5,18,317.0,50.0,88.0,168.0,11.0
3060,2014-05-19,2014,5,19,446.0,51.0,130.0,235.0,30.0
3061,2014-05-20,2014,5,20,394.0,40.0,97.0,222.0,35.0
3062,2014-05-21,2014,5,21,329.0,45.0,81.0,182.0,21.0
3063,2014-05-22,2014,5,22,340.0,35.0,78.0,200.0,27.0
3064,2014-05-23,2014,5,23,284.0,35.0,54.0,165.0,30.0
3065,2014-05-24,2014,5,24,290.0,41.0,53.0,173.0,23.0
3066,2014-05-25,2014,5,25,315.0,47.0,72.0,163.0,33.0
3067,2014-05-26,2014,5,26,338.0,57.0,66.0,186.0,29.0
3068,2014-05-27,2014,5,27,391.0,43.0,94.0,225.0,29.0
3069,2014-05-28,2014,5,28,388.0,38.0,79.0,235.0,36.0
3070,2014-05-29,2014,5,29,327.0,36.0,72.0,193.0,26.0
3071,2014-05-30,2014,5,30,259.0,44.0,44.0,144.0,27.0
3072,2014-05-31,2014,5,31,263.0,35.0,40.0,157.0,31.0
3073,2014-06-01,2014,6,1,272.0,37.0,50.0,171.0,14.0
3074,2014-06-02,2014,6,2,320.0,48.0,61.0,185.0,26.0
3075,2014-06-03,2014,6,3,273.0,34.0,51.0,167.0,21.0
3076,2014-06-04,2014,6,4,297.0,46.0,42.0,192.0,17.0
3077,2014-06-05,2014,6,5,282.0,35.0,37.0,169.0,41.0
3078,2014-06-06,2014,6,6,290.0,31.0,30.0,197.0,32.0
3079,2014-06-07,2014,6,7,241.0,42.0,27.0,145.0,27.0
3080,2014-06-08,2014,6,8,262.0,35.0,45.0,159.0,23.0
3081,2014-06-09,2014,6,9,278.0,42.0,42.0,169.0,25.0
3082,2014-06-10,2014,6,10,280.0,28.0,60.0,161.0,31.0
3083,2014-06-11,2014,6,11,232.0,30.0,36.0,143.0,22.0
3084,2014-06-12,2014,6,12,273.0,43.0,44.0,162.0,24.0
3085,2014-06-14,2014,6,14,191.0,25.0,36.0,108.0,22.0
3086,2014-06-15,2014,6,15,211.0,28.0,44.0,123.0,16.0
3087,2014-06-16,2014,6,16,259.0,25.0,39.0,171.0,24.0
3088,2014-06-17,2014,6,17,229.0,26.0,40.0,136.0,27.0
3089,2014-06-18,2014,6,18,214.0,26.0,30.0,135.0,22.0
3090,2014-06-19,2014,6,19,228.0,23.0,32.0,153.0,20.0
3091,2014-06-20,2014,6,20,196.0,31.0,29.0,115.0,21.0
3092,2014-06-21,2014,6,21,199.0,24.0,30.0,126.0,19.0
3093,2014-06-22,2014,6,22,198.0,25.0,37.0,118.0,18.0
3094,2014-06-23,2014,6,23,231.0,35.0,32.0,150.0,14.0
3095,2014-06-24,2014,6,24,182.0,17.0,27.0,118.0,20.0
3096,2014-06-25,2014,6,25,192.0,23.0,32.0,120.0,17.0
3097,2014-06-26,2014,6,26,192.0,26.0,21.0,124.0,21.0
3098,2014-06-27,2014,6,27,206.0,25.0,27.0,125.0,29.0
3099,2014-06-28,2014,6,28,176.0,19.0,29.0,114.0,13.0
3100,2014-06-29,2014,6,29,195.0,42.0,27.0,109.0,17.0
3101,2014-06-30,2014,6,30,263.0,29.0,23.0,186.0,24.0
3102,2014-07-01,2014,7,1,193.0,19.0,21.0,133.0,20.0
3103,2014-07-02,2014,7,2,183.0,17.0,19.0,133.0,14.0
3104,2014-07-03,2014,7,3,222.0,26.0,25.0,143.0,28.0
3105,2014-07-04,2014,7,4,174.0,19.0,27.0,107.0,21.0
3106,2014-07-05,2014,7,5,210.0,26.0,22.0,139.0,23.0
3107,2014-07-06,2014,7,6,225.0,22.0,34.0,149.0,20.0
3108,2014-07-07,2014,7,7,246.0,28.0,21.0,167.0,30.0
3109,2014-07-08,2014,7,8,233.0,21.0,17.0,165.0,30.0
3110,2014-07-09,2014,7,9,212.0,26.0,19.0,138.0,29.0
3111,2014-07-10,2014,7,10,198.0,17.0,16.0,139.0,26.0
3112,2014-07-11,2014,7,11,201.0,22.0,19.0,137.0,23.0
3113,2014-07-12,2014,7,12,167.0,15.0,19.0,116.0,17.0
3114,2014-07-13,2014,7,13,189.0,22.0,23.0,120.0,24.0
3115,2014-07-14,2014,7,14,233.0,15.0,31.0,165.0,22.0
3116,2014-07-15,2014,7,15,181.0,13.0,15.0,140.0,13.0
3117,2014-07-16,2014,7,16,224.0,27.0,24.0,149.0,24.0
3118,2014-07-17,2014,7,17,224.0,15.0,29.0,156.0,24.0
3119,2014-07-18,2014,7,18,182.0,25.0,14.0,127.0,16.0
3120,2014-07-19,2014,7,19,170.0,16.0,11.0,123.0,20.0
3121,2014-07-20,2014,7,20,170.0,17.0,22.0,117.0,14.0
