Date,Borough,Total Count ,Count (Age group 0 - 4) ,Count (Age group 5 - 17) ,Count (Age group 18 - 64) ,Count (Age group 65+) 
09/05/10,Queens,44,12,5,21,6
09/05/10,Staten Island,7,1,1,5,0
09/05/10,Unknown,11,4,2,5,0
09/06/10,Bronx,90,24,17,45,4
09/06/10,Brooklyn,80,16,10,46,8
09/06/10,Manhattan,47,5,6,31,5
09/06/10,Queens,23,1,3,17,2
09/06/10,Staten Island,5,0,2,3,0
09/06/10,Unknown,11,4,3,4,0
09/07/10,Bronx,77,9,17,45,6
09/07/10,Brooklyn,66,11,13,39,3
09/07/10,Manhattan,55,6,11,34,4
09/07/10,Queens,30,1,3,25,1
09/07/10,Staten Island,8,0,0,6,2
09/07/10,Unknown,15,2,2,11,0
09/08/10,Bronx,70,5,12,49,4
09/08/10,Brooklyn,66,8,11,43,4
09/08/10,Manhattan,40,7,6,24,3
09/08/10,Queens,24,3,4,15,2
09/08/10,Staten Island,10,0,0,9,1
09/08/10,Unknown,8,0,1,7,0
09/09/10,Bronx,71,5,16,46,4
09/09/10,Brooklyn,59,8,8,37,6
09/09/10,Manhattan,43,7,2,31,3
09/09/10,Queens,24,5,5,12,2
09/09/10,Staten Island,5,0,1,3,1
09/09/10,Unknown,11,2,4,5,0
09/10/10,Bronx,80,14,12,47,7
09/10/10,Brooklyn,47,7,6,30,4
09/10/10,Manhattan,45,4,4,31,6
09/10/10,Queens,31,5,6,15,5
09/10/10,Staten Island,10,2,0,4,4
09/10/10,Unknown,7,2,0,5,0
09/11/10,Bronx,89,19,11,52,7
09/11/10,Brooklyn,72,18,10,42,2
09/11/10,Manhattan,44,7,6,26,5
09/11/10,Queens,27,5,8,14,0
09/11/10,Staten Island,14,3,2,7,2
09/11/10,Unknown,3,0,0,2,1
09/12/10,Bronx,69,15,14,35,5
09/12/10,Brooklyn,58,7,7,36,8
09/12/10,Manhattan,34,8,4,16,6
09/12/10,Queens,39,9,15,13,2
09/12/10,Staten Island,10,0,2,7,1
09/12/10,Unknown,6,1,0,5,0
09/13/10,Bronx,93,15,17,56,5
09/13/10,Brooklyn,80,22,16,40,2
09/13/10,Manhattan,63,9,7,41,6
09/13/10,Queens,30,5,5,19,1
09/13/10,Staten Island,12,0,1,7,4
09/13/10,Unknown,12,4,2,5,1
09/14/10,Bronx,63,16,5,40,2
09/14/10,Brooklyn,70,19,10,37,4
09/14/10,Manhattan,48,4,9,29,6
09/14/10,Queens,38,4,8,22,4
09/14/10,Staten Island,5,0,0,5,0
09/14/10,Unknown,12,1,3,7,1
09/15/10,Bronx,69,12,9,47,1
09/15/10,Brooklyn,74,13,16,42,3
09/15/10,Manhattan,49,8,5,29,7
09/15/10,Queens,27,7,6,9,5
09/15/10,Staten Island,15,0,2,11,2
09/15/10,Unknown,10,5,0,3,2
09/16/10,Bronx,85,11,17,49,8
09/16/10,Brooklyn,82,20,19,39,4
09/16/10,Manhattan,43,5,13,20,5
09/16/10,Queens,36,8,7,20,1
09/16/10,Staten Island,8,2,3,2,1
09/16/10,Unknown,5,2,1,1,1
09/17/10,Bronx,106,22,22,57,5
09/17/10,Brooklyn,75,10,13,47,5
09/17/10,Manhattan,48,10,7,27,4
09/17/10,Queens,38,8,9,19,2
09/17/10,Staten Island,8,1,2,3,2
09/17/10,Unknown,16,5,3,6,2
09/18/10,Bronx,68,13,17,35,3
09/18/10,Brooklyn,80,25,21,30,4
09/18/10,Manhattan,67,15,13,34,5
09/18/10,Queens,35,13,9,11,2
09/18/10,Staten Island,7,0,1,5,1
09/18/10,Unknown,14,3,3,8,0
09/19/10,Bronx,99,36,26,35,2
09/19/10,Brooklyn,105,21,51,29,4
09/19/10,Manhattan,56,10,15,28,3
09/19/10,Queens,41,5,14,17,5
09/19/10,Staten Island,16,1,3,10,2
09/19/10,Unknown,11,5,3,3,0
09/20/10,Bronx,127,38,29,50,9
09/20/10,Brooklyn,150,32,49,64,5
09/20/10,Manhattan,63,17,16,28,2
09/20/10,Queens,48,10,22,12,4
09/20/10,Staten Island,14,4,5,4,1
09/20/10,Unknown,10,1,3,6,0
09/21/10,Bronx,120,29,42,43,5
09/21/10,Brooklyn,115,23,45,42,5
09/21/10,Manhattan,65,7,19,34,5
09/21/10,Queens,65,18,24,20,3
09/21/10,Staten Island,20,3,4,10,3
09/21/10,Unknown,6,0,1,5,0
09/22/10,Bronx,119,23,36,52,8
09/22/10,Brooklyn,109,31,30,48,0
09/22/10,Manhattan,62,10,19,33,0
09/22/10,Queens,54,17,9,23,5
09/22/10,Staten Island,14,3,3,7,1
09/22/10,Unknown,9,1,3,5,0
09/23/10,Bronx,122,39,25,55,3
09/23/10,Brooklyn,105,36,32,32,5
09/23/10,Manhattan,72,19,20,29,4
09/23/10,Queens,47,15,13,13,6
09/23/10,Staten Island,16,4,2,10,0
09/23/10,Unknown,9,4,0,5,0
09/24/10,Bronx,104,29,28,40,7
09/24/10,Brooklyn,124,33,35,50,6
09/24/10,Manhattan,68,22,10,32,4
09/24/10,Queens,47,12,21,14,0
09/24/10,Staten Island,13,3,4,2,4
09/24/10,Unknown,12,3,1,7,1
09/25/10,Bronx,100,25,33,36,6
09/25/10,Brooklyn,90,25,26,33,6
09/25/10,Manhattan,56,6,18,28,4
09/25/10,Queens,43,11,15,15,2
09/25/10,Staten Island,11,2,2,5,2
09/25/10,Unknown,10,1,4,5,0
09/26/10,Bronx,110,26,34,43,7
09/26/10,Brooklyn,99,20,26,48,5
09/26/10,Manhattan,51,16,17,18,0
09/26/10,Queens,44,12,18,11,3
09/26/10,Staten Island,15,3,2,9,1
09/26/10,Unknown,16,8,5,3,0
09/27/10,Bronx,140,33,41,54,12
09/27/10,Brooklyn,154,26,48,70,10
09/27/10,Manhattan,85,9,20,47,9
09/27/10,Queens,47,14,15,14,4
09/27/10,Staten Island,15,4,4,6,1
09/27/10,Unknown,17,5,3,5,4
09/28/10,Bronx,139,30,37,63,9
09/28/10,Brooklyn,118,29,37,47,5
09/28/10,Manhattan,70,16,19,31,4
09/28/10,Queens,34,7,11,14,2
09/28/10,Staten Island,17,1,1,11,4
09/28/10,Unknown,16,5,5,4,2
09/29/10,Bronx,104,27,20,49,7
09/29/10,Brooklyn,89,18,25,44,2
09/29/10,Manhattan,53,9,8,28,8
09/29/10,Queens,43,8,14,17,4
09/29/10,Staten Island,10,2,1,7,0
09/29/10,Unknown,9,4,3,1,1
09/30/10,Bronx,93,32,16,42,3
09/30/10,Brooklyn,75,22,11,36,6
09/30/10,Manhattan,46,6,14,22,4
09/30/10,Queens,40,11,8,16,5
09/30/10,Staten Island,8,0,3,4,1
09/30/10,Unknown,11,2,2,7,0
10/01/10,Bronx,83,20,14,45,4
10/01/10,Brooklyn,74,19,13,38,4
10/01/10,Manhattan,42,12,11,18,1
10/01/10,Queens,26,5,5,16,0
10/01/10,Staten Island,13,3,1,8,1
10/01/10,Unknown,6,2,1,2,1
10/02/10,Bronx,52,20,2,29,1
10/02/10,Brooklyn,71,22,11,33,5
10/02/10,Manhattan,57,13,11,27,6
10/02/10,Queens,35,5,14,13,3
10/02/10,Staten Island,16,1,5,7,3
10/02/10,Unknown,12,5,3,4,0
10/03/10,Bronx,91,17,27,43,4
10/03/10,Brooklyn,83,19,22,39,3
10/03/10,Manhattan,60,14,15,27,4
10/03/10,Queens,33,5,7,18,3
10/03/10,Staten Island,9,1,5,2,1
10/03/10,Unknown,6,1,2,3,0
10/04/10,Bronx,120,17,23,74,6
10/04/10,Brooklyn,107,19,26,58,4
10/04/10,Manhattan,69,9,22,33,5
10/04/10,Queens,42,10,12,18,2
10/04/10,Staten Island,21,1,3,14,3
10/04/10,Unknown,11,2,0,9,0
10/05/10,Bronx,122,24,30,60,8
10/05/10,Brooklyn,112,20,31,56,5
10/05/10,Manhattan,54,6,16,28,4
10/05/10,Queens,48,6,17,21,4
10/05/10,Staten Island,28,4,6,13,5
10/05/10,Unknown,8,3,1,4,0
10/06/10,Bronx,101,16,15,61,8
10/06/10,Brooklyn,91,16,33,37,5
10/06/10,Manhattan,47,7,8,28,4
10/06/10,Queens,36,6,7,20,3
10/06/10,Staten Island,16,2,1,11,2
10/06/10,Unknown,11,3,2,6,0
10/07/10,Bronx,107,26,19,61,1
10/07/10,Brooklyn,103,21,21,57,4
10/07/10,Manhattan,56,11,8,33,4
10/07/10,Queens,33,6,8,18,1
10/07/10,Staten Island,11,2,1,8,0
10/07/10,Unknown,6,0,0,6,0
10/08/10,Bronx,85,20,25,36,4
10/08/10,Brooklyn,93,29,17,36,11
10/08/10,Manhattan,51,13,13,23,2
10/08/10,Queens,35,6,7,17,5
10/08/10,Staten Island,13,2,0,10,1
10/08/10,Unknown,10,2,3,5,0
10/09/10,Bronx,77,23,17,31,5
10/09/10,Brooklyn,101,22,21,51,7
10/09/10,Manhattan,52,11,8,29,4
10/09/10,Queens,37,10,10,15,2
10/09/10,Staten Island,14,3,4,7,0
10/09/10,Unknown,13,5,3,4,1
10/10/10,Bronx,87,24,27,29,7
10/10/10,Brooklyn,90,27,18,41,4
10/10/10,Manhattan,55,13,7,29,6
10/10/10,Queens,43,10,10,20,3
10/10/10,Staten Island,9,2,0,5,2
10/10/10,Unknown,17,2,8,7,0
10/11/10,Bronx,104,14,21,58,11
10/11/10,Brooklyn,103,27,17,55,4
10/11/10,Manhattan,59,9,14,31,5
10/11/10,Queens,41,9,11,19,2
10/11/10,Staten Island,16,0,5,8,3
10/11/10,Unknown,8,2,4,2,0
10/12/10,Bronx,137,20,33,77,7
10/12/10,Brooklyn,120,27,35,51,7
10/12/10,Manhattan,63,8,12,40,3
10/12/10,Queens,58,11,19,23,5
10/12/10,Staten Island,22,2,5,13,2
10/12/10,Unknown,11,2,5,2,2
10/13/10,Bronx,92,25,21,39,7
10/13/10,Brooklyn,108,28,21,54,5
10/13/10,Manhattan,56,10,10,29,7
10/13/10,Queens,42,11,10,18,3
10/13/10,Staten Island,20,4,5,9,2
10/13/10,Unknown,7,1,0,5,1
10/14/10,Bronx,100,23,17,52,8
10/14/10,Brooklyn,94,28,20,42,4
10/14/10,Manhattan,68,14,12,34,8
10/14/10,Queens,48,10,15,20,3
10/14/10,Staten Island,12,1,0,10,1
10/14/10,Unknown,8,2,3,3,0
10/15/10,Bronx,87,15,18,50,4
10/15/10,Brooklyn,98,26,14,51,7
10/15/10,Manhattan,44,8,13,22,1
10/15/10,Queens,30,8,6,13,3
10/15/10,Staten Island,11,2,2,2,5
10/15/10,Unknown,21,3,4,12,2
10/16/10,Bronx,74,8,18,40,8
10/16/10,Brooklyn,83,21,16,40,6
10/16/10,Manhattan,50,11,6,29,4
10/16/10,Queens,36,8,6,20,2
10/16/10,Staten Island,9,1,0,7,1
10/16/10,Unknown,4,1,0,3,0
10/17/10,Bronx,106,25,17,58,5
10/17/10,Brooklyn,88,22,19,45,2
10/17/10,Manhattan,57,10,13,30,4
10/17/10,Queens,43,6,12,19,6
10/17/10,Staten Island,12,0,1,9,2
10/17/10,Unknown,7,1,2,4,0
10/18/10,Bronx,107,21,27,53,6
10/18/10,Brooklyn,138,36,39,60,3
10/18/10,Manhattan,94,17,20,49,8
10/18/10,Queens,62,10,17,28,7
10/18/10,Staten Island,8,2,2,2,2
10/18/10,Unknown,19,3,6,9,1
10/19/10,Bronx,100,22,25,45,8
10/19/10,Brooklyn,118,32,25,54,7
10/19/10,Manhattan,68,11,11,41,5
10/19/10,Queens,56,18,15,19,4
10/19/10,Staten Island,7,0,0,5,2
10/19/10,Unknown,5,2,2,1,0
10/20/10,Bronx,91,25,21,39,6
10/20/10,Brooklyn,111,24,28,53,6
10/20/10,Manhattan,58,10,11,32,5
10/20/10,Queens,45,11,14,19,1
10/20/10,Staten Island,13,3,2,7,1
10/20/10,Unknown,13,2,3,7,1
10/21/10,Bronx,101,22,25,48,6
10/21/10,Brooklyn,114,26,23,60,5
10/21/10,Manhattan,44,11,6,23,4
10/21/10,Queens,38,10,10,17,1
10/21/10,Staten Island,8,2,1,5,0
10/21/10,Unknown,8,3,1,3,1
10/22/10,Bronx,105,16,19,58,12
10/22/10,Brooklyn,93,19,23,48,3
10/22/10,Manhattan,59,14,14,23,8
10/22/10,Queens,35,10,7,17,1
10/22/10,Staten Island,17,1,4,11,1
10/22/10,Unknown,9,3,0,6,0
10/23/10,Bronx,94,21,27,43,3
10/23/10,Brooklyn,92,19,26,38,9
10/23/10,Manhattan,54,8,10,27,9
10/23/10,Queens,35,11,9,14,1
10/23/10,Staten Island,8,0,2,5,1
10/23/10,Unknown,9,3,0,6,0
10/24/10,Bronx,94,30,21,38,5
10/24/10,Brooklyn,79,19,25,32,3
10/24/10,Manhattan,72,14,17,35,6
10/24/10,Queens,44,10,14,15,5
10/24/10,Staten Island,4,0,0,4,0
10/24/10,Unknown,6,2,2,2,0
10/25/10,Bronx,139,27,38,66,8
10/25/10,Brooklyn,142,44,34,56,8
10/25/10,Manhattan,75,10,22,38,5
10/25/10,Queens,61,8,21,28,4
10/25/10,Staten Island,13,1,4,6,2
10/25/10,Unknown,10,3,1,6,0
10/26/10,Bronx,106,25,20,54,7
10/26/10,Brooklyn,121,36,22,56,7
10/26/10,Manhattan,67,12,12,37,6
10/26/10,Queens,36,14,7,14,1
10/26/10,Staten Island,14,2,2,9,1
10/26/10,Unknown,12,4,5,3,0
10/27/10,Bronx,95,14,19,53,9
10/27/10,Brooklyn,95,27,30,35,3
10/27/10,Manhattan,60,12,9,34,5
10/27/10,Queens,44,12,14,17,1
10/27/10,Staten Island,8,2,0,6,0
10/27/10,Unknown,12,5,2,5,0
10/28/10,Bronx,97,21,18,48,9
10/28/10,Brooklyn,94,30,21,32,11
10/28/10,Manhattan,39,9,9,15,6
10/28/10,Queens,36,6,5,20,5
10/28/10,Staten Island,3,0,1,2,0
10/28/10,Unknown,14,4,1,8,1
10/29/10,Bronx,92,27,22,35,8
10/29/10,Brooklyn,72,15,17,38,2
10/29/10,Manhattan,48,9,11,25,3
10/29/10,Queens,35,8,8,14,5
10/29/10,Staten Island,7,0,0,6,1
10/29/10,Unknown,9,1,3,5,0
10/30/10,Bronx,78,21,14,39,4
10/30/10,Brooklyn,60,18,11,31,0
10/30/10,Manhattan,49,6,10,25,8
10/30/10,Queens,31,10,4,15,2
10/30/10,Staten Island,3,0,0,3,0
10/30/10,Unknown,6,2,2,2,0
10/31/10,Bronx,97,24,19,47,7
10/31/10,Brooklyn,64,17,15,30,2
10/31/10,Manhattan,47,10,6,27,4
10/31/10,Queens,29,6,7,12,4
10/31/10,Staten Island,12,2,1,7,2
10/31/10,Unknown,14,4,1,9,0
11/01/10,Bronx,115,23,21,62,9
11/01/10,Brooklyn,109,29,32,46,2
11/01/10,Manhattan,63,10,14,35,4
11/01/10,Queens,40,10,13,16,1
11/01/10,Staten Island,6,2,2,2,0
11/01/10,Unknown,11,2,1,8,0
11/02/10,Bronx,97,31,14,48,4
11/02/10,Brooklyn,114,22,20,67,5
11/02/10,Manhattan,55,12,7,30,6
11/02/10,Queens,46,8,12,23,3
11/02/10,Staten Island,10,1,3,5,1
11/02/10,Unknown,11,1,1,8,1
11/03/10,Bronx,103,15,26,51,10
11/03/10,Brooklyn,105,23,29,49,4
11/03/10,Manhattan,66,8,17,36,5
11/03/10,Queens,39,6,14,18,1
11/03/10,Staten Island,4,1,2,1,0
11/03/10,Unknown,10,3,1,5,1
11/04/10,Bronx,79,17,18,37,7
11/04/10,Brooklyn,82,22,16,36,8
11/04/10,Manhattan,60,10,16,29,5
11/04/10,Queens,34,9,7,16,2
11/04/10,Staten Island,6,0,1,4,1
11/04/10,Unknown,12,3,3,5,1
11/05/10,Bronx,89,17,13,47,12
11/05/10,Brooklyn,86,24,18,37,7
11/05/10,Manhattan,55,12,13,28,2
11/05/10,Queens,28,8,4,15,1
11/05/10,Staten Island,12,3,3,3,3
11/05/10,Unknown,16,4,2,10,0
11/06/10,Bronx,73,21,14,33,4
11/06/10,Brooklyn,70,17,19,32,2
11/06/10,Manhattan,54,10,13,26,5
11/06/10,Queens,27,7,5,13,2
11/06/10,Staten Island,5,0,0,5,0
11/06/10,Unknown,4,1,0,3,0
11/07/10,Bronx,88,15,25,42,6
11/07/10,Brooklyn,75,15,25,31,4
11/07/10,Manhattan,33,5,8,16,4
11/07/10,Queens,36,9,7,17,3
11/07/10,Staten Island,8,0,0,8,0
11/07/10,Unknown,12,2,4,5,1
11/08/10,Bronx,98,18,22,54,4
11/08/10,Brooklyn,102,24,37,39,2
11/08/10,Manhattan,69,12,14,38,5
11/08/10,Queens,32,5,9,18,0
11/08/10,Staten Island,14,0,5,7,2
11/08/10,Unknown,7,4,2,1,0
11/09/10,Bronx,111,26,23,58,4
11/09/10,Brooklyn,84,19,21,40,4
11/09/10,Manhattan,63,7,14,39,3
11/09/10,Queens,38,10,11,12,5
11/09/10,Staten Island,13,3,2,5,3
11/09/10,Unknown,8,2,3,2,1
11/10/10,Bronx,87,20,29,34,4
11/10/10,Brooklyn,91,17,15,53,6
11/10/10,Manhattan,56,11,18,25,2
11/10/10,Queens,42,12,9,20,1
11/10/10,Staten Island,11,2,2,6,1
11/10/10,Unknown,9,2,2,5,0
11/11/10,Bronx,84,12,18,48,6
11/11/10,Brooklyn,86,18,19,44,5
11/11/10,Manhattan,44,7,13,19,5
11/11/10,Queens,25,11,3,8,3
11/11/10,Staten Island,9,1,3,4,1
11/11/10,Unknown,17,3,2,10,2
11/12/10,Bronx,101,36,23,40,2
11/12/10,Brooklyn,91,15,25,43,8
11/12/10,Manhattan,65,19,9,29,8
11/12/10,Queens,32,7,7,17,1
11/12/10,Staten Island,9,0,4,3,2
11/12/10,Unknown,3,0,0,3,0
11/13/10,Bronx,85,26,21,31,7
11/13/10,Brooklyn,82,25,20,30,7
11/13/10,Manhattan,49,10,6,31,2
11/13/10,Queens,28,6,8,13,1
11/13/10,Staten Island,5,0,0,4,1
11/13/10,Unknown,12,4,3,4,1
11/14/10,Bronx,104,15,25,56,8
11/14/10,Brooklyn,74,23,12,34,5
11/14/10,Manhattan,63,15,17,26,5
11/14/10,Queens,44,8,11,23,2
11/14/10,Staten Island,15,3,1,11,0
11/14/10,Unknown,10,1,2,7,0
11/15/10,Bronx,129,37,31,49,12
11/15/10,Brooklyn,122,35,27,53,7
11/15/10,Manhattan,89,14,20,47,8
11/15/10,Queens,50,15,16,14,5
11/15/10,Staten Island,11,0,3,4,4
11/15/10,Unknown,11,2,1,8,0
11/16/10,Bronx,89,20,16,47,5
11/16/10,Brooklyn,88,24,23,37,4
11/16/10,Manhattan,67,9,20,32,6
11/16/10,Queens,48,13,16,18,1
11/16/10,Staten Island,8,2,0,4,2
11/16/10,Unknown,17,6,3,7,1
11/17/10,Bronx,89,18,20,48,3
11/17/10,Brooklyn,109,24,25,50,10
11/17/10,Manhattan,53,13,7,29,4
11/17/10,Queens,41,12,10,15,4
11/17/10,Staten Island,8,2,0,5,1
11/17/10,Unknown,8,1,1,4,2
11/18/10,Bronx,97,17,17,54,9
11/18/10,Brooklyn,99,31,20,44,4
11/18/10,Manhattan,54,12,9,27,6
11/18/10,Queens,31,8,9,13,1
11/18/10,Staten Island,6,1,1,2,2
11/18/10,Unknown,8,1,2,3,2
11/19/10,Bronx,95,18,18,45,14
11/19/10,Brooklyn,90,25,27,35,3
11/19/10,Manhattan,58,4,17,33,4
11/19/10,Queens,39,10,3,22,4
11/19/10,Staten Island,8,0,0,6,2
11/19/10,Unknown,9,4,0,5,0
11/20/10,Bronx,92,23,17,46,6
11/20/10,Brooklyn,61,17,18,20,6
11/20/10,Manhattan,46,13,11,18,4
11/20/10,Queens,42,16,13,11,2
11/20/10,Staten Island,6,1,0,5,0
11/20/10,Unknown,5,1,3,0,1
11/21/10,Bronx,95,26,24,39,6
11/21/10,Brooklyn,73,19,20,33,1
11/21/10,Manhattan,49,8,20,21,0
11/21/10,Queens,45,8,15,15,7
11/21/10,Staten Island,9,0,1,7,1
11/21/10,Unknown,11,3,2,6,0
11/22/10,Bronx,124,25,23,71,5
11/22/10,Brooklyn,115,37,23,49,6
11/22/10,Manhattan,85,17,20,42,6
11/22/10,Queens,52,11,10,26,5
11/22/10,Staten Island,11,0,4,6,1
11/22/10,Unknown,13,0,5,4,4
11/23/10,Bronx,90,21,17,46,6
11/23/10,Brooklyn,107,30,28,43,6
11/23/10,Manhattan,65,14,17,25,9
11/23/10,Queens,35,8,11,13,3
11/23/10,Staten Island,8,0,3,3,2
11/23/10,Unknown,11,2,3,6,0
11/24/10,Bronx,81,22,19,38,2
11/24/10,Brooklyn,88,17,26,37,8
11/24/10,Manhattan,39,8,12,17,2
11/24/10,Queens,41,9,13,19,0
11/24/10,Staten Island,12,1,4,6,1
11/24/10,Unknown,17,5,3,7,2
11/25/10,Bronx,70,20,7,36,6
11/25/10,Brooklyn,69,12,20,30,7
11/25/10,Manhattan,43,10,5,25,3
11/25/10,Queens,24,3,4,16,1
11/25/10,Staten Island,3,0,1,2,0
11/25/10,Unknown,13,5,2,6,0
11/26/10,Bronx,84,15,13,51,4
11/26/10,Brooklyn,92,31,21,38,2
11/26/10,Manhattan,54,10,8,28,8
11/26/10,Queens,48,10,12,23,3
11/26/10,Staten Island,10,0,3,5,2
11/26/10,Unknown,16,6,3,7,0
11/27/10,Bronx,105,22,18,58,6
11/27/10,Brooklyn,84,23,24,33,4
11/27/10,Manhattan,67,18,9,33,7
11/27/10,Queens,49,14,12,22,1
11/27/10,Staten Island,8,1,1,5,1
11/27/10,Unknown,10,4,4,2,0
11/28/10,Bronx,112,30,17,58,7
11/28/10,Brooklyn,113,33,31,44,5
11/28/10,Manhattan,76,9,15,47,5
11/28/10,Queens,31,5,8,10,8
11/28/10,Staten Island,8,1,3,2,2
11/28/10,Unknown,10,0,4,5,1
11/29/10,Bronx,118,22,28,61,7
11/29/10,Brooklyn,137,34,37,58,8
11/29/10,Manhattan,90,14,23,42,11
11/29/10,Queens,55,9,18,22,6
11/29/10,Staten Island,6,0,1,3,2
11/29/10,Unknown,9,4,3,2,0
11/30/10,Bronx,107,26,17,54,10
11/30/10,Brooklyn,140,45,33,55,7
11/30/10,Manhattan,59,19,7,30,3
11/30/10,Queens,58,13,9,34,2
11/30/10,Staten Island,9,0,1,5,3
11/30/10,Unknown,13,3,1,8,1
12/01/10,Bronx,86,22,16,42,6
12/01/10,Brooklyn,95,33,21,35,6
12/01/10,Manhattan,61,6,14,39,2
12/01/10,Queens,47,10,16,19,2
12/01/10,Staten Island,12,2,3,6,1
12/01/10,Unknown,12,1,4,6,1
12/02/10,Bronx,82,19,15,42,6
12/02/10,Brooklyn,104,33,20,45,6
12/02/10,Manhattan,75,20,11,34,10
12/02/10,Queens,35,12,9,11,3
12/02/10,Staten Island,7,0,0,5,2
12/02/10,Unknown,15,7,2,3,3
12/03/10,Bronx,92,22,17,44,9
12/03/10,Brooklyn,88,22,21,41,4
12/03/10,Manhattan,57,8,11,33,5
12/03/10,Queens,30,10,4,13,3
12/03/10,Staten Island,6,1,0,4,1
12/03/10,Unknown,5,2,1,2,0
12/04/10,Bronx,68,9,8,41,10
12/04/10,Brooklyn,70,15,15,36,4
12/04/10,Manhattan,49,8,7,27,7
12/04/10,Queens,36,7,7,20,2
12/04/10,Staten Island,11,1,0,6,4
12/04/10,Unknown,10,3,2,5,0
12/05/10,Bronx,100,26,19,45,10
12/05/10,Brooklyn,83,23,14,44,2
12/05/10,Manhattan,57,9,15,29,4
12/05/10,Queens,37,13,11,11,2
12/05/10,Staten Island,6,1,1,2,2
12/05/10,Unknown,8,2,0,6,0
12/06/10,Bronx,137,26,27,70,14
12/06/10,Brooklyn,136,42,31,54,9
12/06/10,Manhattan,76,12,15,42,7
12/06/10,Queens,49,10,12,22,5
12/06/10,Staten Island,7,0,0,4,3
12/06/10,Unknown,11,3,2,4,2
12/07/10,Bronx,100,22,22,49,6
12/07/10,Brooklyn,103,31,23,45,4
12/07/10,Manhattan,59,10,10,35,4
12/07/10,Queens,35,7,13,12,3
12/07/10,Staten Island,10,3,1,6,0
12/07/10,Unknown,20,7,1,8,4
12/08/10,Bronx,97,21,14,54,7
12/08/10,Brooklyn,107,23,21,50,13
12/08/10,Manhattan,70,14,11,37,8
12/08/10,Queens,29,13,4,11,1
12/08/10,Staten Island,8,1,0,6,1
12/08/10,Unknown,10,1,0,8,1
12/09/10,Bronx,100,18,13,63,6
12/09/10,Brooklyn,100,32,16,47,5
12/09/10,Manhattan,55,7,8,33,7
12/09/10,Queens,34,7,9,16,2
12/09/10,Staten Island,5,1,1,3,0
12/09/10,Unknown,9,4,1,3,1
12/10/10,Bronx,80,11,19,41,7
12/10/10,Brooklyn,107,32,27,46,2
12/10/10,Manhattan,54,14,11,26,3
12/10/10,Queens,39,10,5,21,3
12/10/10,Staten Island,8,2,2,4,0
12/10/10,Unknown,8,4,0,4,0
12/11/10,Bronx,76,17,11,41,7
12/11/10,Brooklyn,92,31,20,37,4
12/11/10,Manhattan,52,9,8,29,6
12/11/10,Queens,29,6,9,11,3
12/11/10,Staten Island,2,0,1,1,0
12/11/10,Unknown,4,1,1,2,0
12/12/10,Bronx,87,21,23,37,6
12/12/10,Brooklyn,88,31,25,27,5
12/12/10,Manhattan,58,17,10,26,5
12/12/10,Queens,27,6,9,10,2
12/12/10,Staten Island,14,3,0,6,5
12/12/10,Unknown,14,3,4,4,3
12/13/10,Bronx,144,27,37,69,11
12/13/10,Brooklyn,115,32,34,48,1
12/13/10,Manhattan,85,23,19,38,5
12/13/10,Queens,55,16,9,21,9
12/13/10,Staten Island,17,1,5,6,5
12/13/10,Unknown,14,7,3,3,1
12/14/10,Bronx,97,16,28,49,4
12/14/10,Brooklyn,86,25,21,35,5
12/14/10,Manhattan,69,15,8,40,6
12/14/10,Queens,47,13,9,23,2
12/14/10,Staten Island,15,1,1,9,4
12/14/10,Unknown,9,1,4,4,0
12/15/10,Bronx,109,26,25,53,5
12/15/10,Brooklyn,144,35,40,59,10
12/15/10,Manhattan,64,8,15,34,7
12/15/10,Queens,40,7,8,19,6
12/15/10,Staten Island,5,2,1,2,0
12/15/10,Unknown,10,3,2,4,1
12/16/10,Bronx,106,26,26,50,4
12/16/10,Brooklyn,125,40,26,51,8
12/16/10,Manhattan,66,8,23,30,5
12/16/10,Queens,36,7,7,20,2
12/16/10,Staten Island,11,0,1,10,0
12/16/10,Unknown,17,9,2,5,1
12/17/10,Bronx,92,23,19,46,3
12/17/10,Brooklyn,89,26,13,47,3
12/17/10,Manhattan,83,22,17,38,6
12/17/10,Queens,36,11,12,12,1
12/17/10,Staten Island,6,1,0,3,2
12/17/10,Unknown,11,5,2,4,0
12/18/10,Bronx,105,26,17,48,13
12/18/10,Brooklyn,88,25,16,42,5
12/18/10,Manhattan,52,10,13,18,11
12/18/10,Queens,45,12,13,18,2
12/18/10,Staten Island,11,1,3,3,4
12/18/10,Unknown,9,3,2,3,1
12/19/10,Bronx,100,27,21,47,5
12/19/10,Brooklyn,100,20,22,52,6
12/19/10,Manhattan,56,16,13,20,7
12/19/10,Queens,33,10,5,16,2
12/19/10,Staten Island,7,0,0,5,2
12/19/10,Unknown,14,4,2,8,0
12/20/10,Bronx,121,26,22,63,9
12/20/10,Brooklyn,133,39,32,57,5
12/20/10,Manhattan,82,17,18,38,9
12/20/10,Queens,70,16,22,25,7
12/20/10,Staten Island,15,1,1,7,6
12/20/10,Unknown,14,3,4,6,1
12/21/10,Bronx,105,22,20,55,8
12/21/10,Brooklyn,127,31,41,52,3
12/21/10,Manhattan,61,7,17,32,5
12/21/10,Queens,44,12,9,18,5
12/21/10,Staten Island,11,3,2,6,0
12/21/10,Unknown,13,4,3,6,0
12/22/10,Bronx,101,22,20,47,11
12/22/10,Brooklyn,115,23,22,65,5
